"X1","X2","X3","X4","X5","X6","X7"
"6GfiCQDFYANz5wUkSmb3Dr","Thousand Foot Krutch",1168371,0,66,"rap","artist"
"1uU7g3DNSbsu0QjSEqZtEd","Masked Wolf",645337,0,69,"rap","artist"
"7gXb99Sf9nNmpNYeAgIQFG","Sub Urban",1405161,0,69,"rap","artist"
"2yQf6b8hxahZaT5dHlWaB1","Raekwon",529279,0,70,"rap","artist"
"0xOeVMOz2fVg5BJY3N6akT","Jaden",1840526,0,70,"rap","artist"
"41qil2VaGbD194gaEcmmyx","Will Smith",864171,0,68,"rap","artist"
"5Qi4Bb7a8C0a00NZcA77L0","D12",2649828,0,67,"rap","artist"
"6L34dW6SKMSDaGIfYDU19j","Maes",2272320,0,73,"rap","artist"
"37ioGUZGhKk7VjWIocx8kM","DTF",599654,0,65,"rap","artist"
"0C47YN6zg3vCNA2gIScdgW","99 Posse",184399,1,42,"rap","artist"
"2jp3Fk52x0HbymU0lNYbSC","Outlawz",245465,0,66,"rap","artist"
"6KZDXtSj0SzGOV705nNeh3","Kid Ink",2939324,0,69,"rap","artist"
"66Ok6bgC570sHkw08N20pZ","OBOY",685883,0,69,"rap","artist"
"0KKUc4amZyvswV2YL6WTar","Mariah Angeliq",400463,0,67,"rap","artist"
"5Wf0eeUkR6rRAre6L7H7jW","Gambino",162536,0,58,"rap","artist"
"6S0dmVVn4udvppDhZIWxCr","Sean Kingston",2912751,0,70,"rap","artist"
"0Njy6yR9LykNKYg9yE23QN","Nardo Wick",561014,0,74,"rap","artist"
"3nDLTOGw0WwwddP3tq5561","Coyote Jo Bastard",25719,0,43,"rap","artist"
"2wIVse2owClT7go1WT98tk","Missy Elliott",2130626,0,71,"rap","artist"
"4w6gswqkpl74hoxgvne66c","Ye$hua",52332,1,39,"rap","artist"
"05i5DIXDf4Ai4NEPEi3uBZ","Atomic Otro Way",120454,0,56,"rap","artist"
"5kkVPwCLmdkqaSQpptZtXj","Kingpin Skinny Pimp",48155,0,66,"rap","artist"
"4F9apzBcSE0OSfHYbxo4RF","80purppp",87689,0,69,"rap","artist"
"3J7r4VsNmuWixU0nXvyPd8","Kalash",519056,0,65,"rap","artist"
"6c4sUNBgdonFJz8Kx2VsGz","Madcon",424978,0,63,"rap","artist"
"3b5bg1k6N9u31OtzSfK2dP","Dosseh",772328,0,61,"rap","artist"
"0eVyjRhzZKke2KFYTcDkeu","The Alchemist",409549,0,72,"rap","artist"
"6GMYJwaziB4ekv1Y6wCDWS","Soulja Boy",1714079,0,71,"rap","artist"
"2oX42qP5ineK3hrhBECLmj","Andy Grammer",1118219,0,71,"rap","artist"
"2CmaKO2zEGJ1NWpS1yfVGz","Falling In Reverse",2296701,0,71,"rap","artist"
"7scapvSjZLSm0fBgqGM0Mn","Lil Loaded",806613,0,64,"rap","artist"
"3MdXrJWsbVzdn6fe5JYkSQ","Latto",955329,0,73,"rap","artist"
"5pnbUBPifNnlusY8kTBivi","Jadakiss",1034661,0,66,"rap","artist"
"7d3WFRME3vBY2cgoP38RDo","Lil Skies",4893177,0,71,"rap","artist"
"6PXS4YHDkKvl1wkIl4V8DL","Fetty Wap",4426568,0,72,"rap","artist"
"2RDOrhPqAM4jzTRCEb19qX","Sheck Wes",1378527,0,66,"rap","artist"
"33r8rPgsHXfVN1r3adlrWw","Papithbk",128031,0,66,"rap","artist"
"2rWCIhENZyPVDAeFC0ESWN","Josh A",632163,0,67,"rap","artist"
"3vDUJHQtqT3jFRZ2ECXDTi","Lloyd Banks",1225020,0,65,"rap","artist"
"34EP7KEpOjXcM2TCat1ISk","Wu-Tang Clan",2592012,0,69,"rap","artist"
"5tKXB9uuebKE34yowVaU3C","Iyaz",857031,0,65,"rap","artist"
"1q7T9rFQ2a2ukA1PU51fo3","Koba LaD",2844253,0,68,"rap","artist"
"4vtz0m60CCrcsQmqDunDIR","Moha La Squale",1694630,0,60,"rap","artist"
"7DUTsWY3RBd64vh8UtgtYA","Lacrim",2059717,0,67,"rap","artist"
"2rwALQ1SXdfUWPUd6WOfYS","Aaron May",285308,0,71,"rap","artist"
"6USMTwO0MNDnKte5a5h0xx","Y2K",288853,0,63,"rap","artist"
"67ZKaYOA7fXtnWve33FcSX","Livio Cori",27777,1,38,"rap","artist"
"7MP4jhYmFEgb0AtiOkw55s","Play-N-Skillz",23361,0,57,"rap","artist"
"0EE0rv2NG4drYTTQrT0saQ","Moderup",76715,1,38,"rap","artist"
"62F9BiUmjqeXbBztCwiX1U","Lil Darkie",1294369,0,73,"rap","artist"
"6iE4D1r501drzd1fyM6z9N","Low-Red",5208,0,37,"rap","artist"
"6d47Z08T4snK50HgTEHo5Z","Sage The Gemini",833180,0,65,"rap","artist"
"7pFeBzX627ff0VnN6bxPR4","Desiigner",3430854,0,65,"rap","artist"
"0CEFCo8288kQU7mJi25s6E","Hollywood Undead",2219913,0,71,"rap","artist"
"1rlz0TbW8EjjvvOxPxoVsr","DOXX",13114,1,37,"rap","artist"
"3SUT1jjM5hzZj9TLfLZGIP","Tego Calderón",3842234,0,72,"rap","artist"
"0awl5piYwO0CDTHEkCjUhn","Nico & Vinz",506546,0,63,"rap","artist"
"5QdEbQJ3ylBnc3gsIASAT5","G Herbo",1706839,0,74,"rap","artist"
"0NWbwDZY1VkRqFafuQm6wk","Mike WiLL Made-It",1467514,0,66,"rap","artist"
"0inkJpjAKDnQOv2VHBCU0Z","SadBoyProlific",318755,0,68,"rap","artist"
"3ScY9CQxNLQei8Umvpx5g6","Fat Joe",1489125,0,68,"rap","artist"
"5bf6yYgHODBW5EreBZshpX","Styles Of Beyond",48908,0,62,"rap","artist"
"6qW2MCeqjNlMwiLl0JPbuZ","framed",63152,0,64,"rap","artist"
"3Rx4PJ7SP6unkOk5elPUK7","Money Man",494481,0,70,"rap","artist"
"2GRDbUJRZwKzeiwxrjJdmQ","2Rare",42144,0,67,"rap","artist"
"0Yr4BBpK2dkCp2UsrJ9LZN","Bankrol Hayden",504788,0,66,"rap","artist"
"2OFhu1uXhK8gutkt7QcF2R","Cor Veleno",80806,1,39,"rap","artist"
"46HzS7yz0c9udVwtbHk1sx","Cochise",472893,0,69,"rap","artist"
"1QRj3hoop9Mv5VvHQkwPEp","Olivia O'Brien",2005441,0,69,"rap","artist"
"3DCWeG2J1fZeu0Oe6i5Q6m","PLK",1323158,0,72,"rap","artist"
"1cKyknhftNKXCjMBd2hDrG","DYSTINCT",86594,0,63,"rap","artist"
"6i392l38cR3uBPF0DbNs7S","Quality Control",1140802,0,68,"rap","artist"
"7dWYWUbO68rXJOcyA7SpJk","Fort Minor",572588,0,62,"rap","artist"
"1tG7s7S4sq2eFFW0QZyLbm","Sheff G",809455,0,72,"rap","artist"
"0WK3H9OErSn5zKOkOV5egm","DDG",905723,0,67,"rap","artist"
"3gBZUcNeVumkeeJ19CY2sX","Ken Carson",333651,0,72,"rap","artist"
"2cWZOOzeOm4WmBJRnD5R7I","Normani",2264847,0,71,"rap","artist"
"5RmQ8k4l3HZ8JoPb4mNsML","Agust D",10578729,0,67,"rap","artist"
"292jMVlKq180yzi8WRaVU6","7ari",361066,0,58,"rap","artist"
"1XlLhtgJjC4ROQZilBZAvw","Nic D",240320,0,70,"rap","artist"
"3r17AfJCCUqC9Lf0OAc73G","Fergie",5270399,0,70,"rap","artist"
"45gHcnDnMC15sgx3VL7ROG","42 Dugg",767989,0,73,"rap","artist"
"5J32qSlWzKCdcL31B8wglv","Big Syke",51767,0,62,"rap","artist"
"0N0d3kjwdY2h7UVuTdJGfp","Cascada",466092,0,67,"rap","artist"
"4EnEZVjo3w1cwcQYePccay","N.W.A.",4690586,0,67,"rap","artist"
"2UED7orH77Ei8kwVG4TNAJ","Ill Rave",1628,0,36,"rap","artist"
"4F4pp8NUW08JuXwnoxglpN","Bad Gyal",870498,0,68,"rap","artist"
"5ypEYwWaSgtjBPCPcredFM","Nfasis",187132,0,58,"rap","artist"
"4mW1PRTVIA38Yv9ZDezrj5","PRACI",3750,0,36,"rap","artist"
"03r4iKL2g2442PT9n2UKsx","Beastie Boys",2404497,0,69,"rap","artist"
"4riOEaOW5hCeqomFDBk0aP","Rochy RD",827990,0,66,"rap","artist"
"6GbCJZrI318Ybm8mY36Of5","Faith No More",1621434,0,64,"rap","artist"
"08Ld63UgKrJ0nZnCkzHtzc","Project Pat",687636,0,70,"rap","artist"
"3AuMNF8rQAKOzjYppFNAoB","Kelly Rowland",3321469,0,68,"rap","artist"
"1ScHz7wPPxVTEKsc9g3Z0c","Rxseboy",139212,0,65,"rap","artist"
"5ENhy70PiA8QzfghaFQ7Ey","slō",38374,0,64,"rap","artist"
"3crnzLy8R4lVwaigKEOz7V","E-40",808386,0,71,"rap","artist"
"7xTKLpo7UCzXSnlH7fOIoM","Redman",1052253,0,65,"rap","artist"
"3BX2N7cc1OrBUJQiiei3On","L'Allemand",360031,0,54,"rap","artist"
"0huGjMyP507tBCARyzSkrv","Cordae",1864206,0,68,"rap","artist"
"1Bl6wpkWCQ4KVgnASpvzzA","BROCKHAMPTON",2067154,0,71,"rap","artist"
"3VHAySZQPlfGlNLslzXYpN","NATHY PELUSO",976243,0,69,"rap","artist"
"4hCOMVB9ZaLnL7BFiLOoKz","Erresse",3600,1,35,"rap","artist"
"6FD0unjzGQhX3b6eMccMJe","Ghostface Killah",772892,0,68,"rap","artist"
"1upnJgL8IkMC2SNtONW6h7","Ras & Calle",24702,1,37,"rap","artist"
"3Gm5F95VdRxW3mqCn8RPBJ","Aminé",1830595,0,70,"rap","artist"
"4XWaILHqySwH1y6LhlYcsb","ilyTOMMY",326242,0,64,"rap","artist"
"3gVs02kUSkMOkErgzttj7T","Fudasca",21350,0,46,"rap","artist"
"7582dstv99hhZhryUNCn3u","Colle Der Fomento",114618,1,38,"rap","artist"
"1noWnd8QFQD9VLxWEeo4Zf","Don Miguelo",226084,0,57,"rap","artist"
"0kJMPTXq7h3ztpDukSx5iD","Pras",20544,0,63,"rap","artist"
"2UwqpfQtNuhBwviIC0f2ie","Damso",4181817,0,78,"rap","artist"
"7y9fjudnPW7IIhom2ZES3N","Sottotono",59616,1,38,"rap","artist"
"6UBA15slIuadJ8h2lPRPos","Tech N9ne",2602874,0,71,"rap","artist"
"2SJhf6rTOU53g8yBdAjPby","SoFaygo",533270,0,68,"rap","artist"
"3IJ21966TwNZI24MwZHMu4","Baby Tate",254904,0,68,"rap","artist"
"1J2VVASYAamtQ3Bt8wGgA6","Ja Rule",1555013,0,70,"rap","artist"
"02HjKECtF08ZgloUOOyWHo","Vago",7290,1,36,"rap","artist"
"0vhFnK8A5YPnVWLlwu2IHs","Poet",2451,1,35,"rap","artist"
"67nwj3Y5sZQLl72VNUHEYE","Wale",3922868,0,71,"rap","artist"
"698hF4vcwHwPy8ltmXermq","Far East Movement",1134632,0,66,"rap","artist"
"6extd4B6hl8VTmnlhpl2bY","Huncho Jack",1080768,0,60,"rap","artist"
"7iWiAD5LLKyiox2grgfmUT","Bullet For My Valentine",2667398,0,68,"rap","artist"
"58NmlBgLNN4d5gMVfnZT3Q","Mistaman",74781,1,37,"rap","artist"
"60XHOAhvEBiV6BGBOv8ClM","La Joaqui",438264,0,76,"rap","artist"
"09hVIj6vWgoCDtT03h8ZCa","A Tribe Called Quest",1818904,0,68,"rap","artist"
"1HPW4jeRjXBFRoUnSvBzoD","Destroy Lonely",234250,0,71,"rap","artist"
"1pi7nGhOM7PTHR5YEgXVGq","Villano Antillano",79269,0,67,"rap","artist"
"3KNIG74xSTc3dj0TRy7pGX","Yung Bleu",1247824,0,69,"rap","artist"
"0Mz5XE0kb1GBnbLQm2VbcO","Mos Def",1313142,0,66,"rap","artist"
"0ABk515kENDyATUdpCKVfW","Westside Gunn",333943,0,68,"rap","artist"
"2l35CQqtYRh3d8ZIiBep4v","MKTO",1014205,0,67,"rap","artist"
"0WfKB7Lqqykt6gdtirYJUm","Samara",247479,0,58,"rap","artist"
"0Zkkh7YLEO75PmH7vwgO7X","XXKATUSJINSUX",72669,0,63,"rap","artist"
"68kEuyFKyqrdQQLLsmiatm","Vince Staples",1695582,0,70,"rap","artist"
"4oDjh8wNW5vDHyFRrDYC4k","Loyle Carner",568215,0,68,"rap","artist"
"2XnnxQzxFZG8qEPjakokPM","Obie Trice",918325,0,62,"rap","artist"
"7LnaAXbDVIL75IVPnndf7w","Jamie Foxx",1056076,0,70,"rap","artist"
"0Tob4H0FLtEONHU1MjpUEp","Tinie Tempah",851188,0,64,"rap","artist"
"2dd5mrQZvg6SmahdgVKDzh","PSY",1597193,0,67,"rap","artist"
"50NoVNy9GU1lCrDV8iGpyu","Ol' Dirty Bastard",888628,0,69,"rap","artist"
"6qFt3TjvxMt77YGsktWG8Z","Sofiane",1373527,0,62,"rap","artist"
"2B4ZHz4QDWJTXPFPgO5peE","Warren G",2096812,0,64,"rap","artist"
"3siTsIx6IEreSUva7pVnZ8","kouz1",478490,0,58,"rap","artist"
"77IURH5NC56Jn09QHi76is","Bad Meets Evil",1565080,0,63,"rap","artist"
"6w3SkAHYPsQ1bxV7VDlG5y","Cazzu",5394202,0,74,"rap","artist"
"38HGRU8SzSmL41dQT8Dh7E","Funk Shui Project",20222,1,38,"rap","artist"
"4FlG0V0jhLO4qGpayFOphj","EST Gee",346410,0,71,"rap","artist"
"5cMgGlA1xGyeAB2ctYlRdZ","Gang Starr",824537,0,64,"rap","artist"
"7GcVOOrldYLwxGrCkELOno","Rebzyyx",244092,0,65,"rap","artist"
"7B4hKK0S9QYnaoqa9OuwgX","Eazy-E",4621731,0,67,"rap","artist"
"5tth2a3v0sWwV1C7bApBdX","Lil' Kim",1531567,0,66,"rap","artist"
"0FtsMKmZEq8fBWqdSOWtqp","03 Greedo",386978,0,66,"rap","artist"
"2ODbg2404zUzTi02qIPEjB","Tay-K",3060217,0,69,"rap","artist"
"57n1OF36WvtOeATY6WQ6iw","Digga D",632522,0,67,"rap","artist"
"4yBK75WVCQXej1p04GWqxH","Jeezy",2276636,0,71,"rap","artist"
"3L8FZaw2Rg1oUw3vB4gUME","Bazanji",242137,0,62,"rap","artist"
"4iDroUFo89Y7YBsdDTBmTD","Sueco",494253,0,67,"rap","artist"
"5oNgAs7j5XcBMzWv3HAnHG","DJ Drama",1355083,0,68,"rap","artist"
"45TgXXqMDdF8BkjA83OM7z","Rod Wave",4210155,0,81,"rap","artist"
"4vAIof5mj7g6WBSFDg7sV5","Caph",1285,0,34,"rap","artist"
"5RaQ9nmVGoTye2SI76x3yw","Kofs",355443,0,63,"rap","artist"
"50JJSqHUf2RQ9xsHs0KMHg","Jon Bellion",1338865,0,68,"rap","artist"
"0oeiA5U9u1U45Gos5cywUU","Soso Maness",496440,0,63,"rap","artist"
"3A5tHz1SfngyOZM2gItYKu","Earl Sweatshirt",1931370,0,71,"rap","artist"
"7zWFzmh5NZhmBzwWjHjnro","Priore",23400,1,34,"rap","artist"
"0ru4hXR4RJY1mikvbQKgWa","Jon Lajoie",150813,0,58,"rap","artist"
"5BIcyam0jBjVRL1ZssBqDO","squirl beats",14395,0,62,"rap","artist"
"02qHcQfJCm2XlAnaJ5a6Rh","2Scratch",194101,0,60,"rap","artist"
"7urq0VfqxEYEEiZUkebXT4","112",1033695,0,66,"rap","artist"
"0LhpncWOh05kPQvBxScHLI","Fritz Da Cat",59012,1,35,"rap","artist"
"5FRM46QLXYjCJb19bYq3qu","Zach Diamond",99732,0,59,"rap","artist"
"24D8gx0257CDd1HAuqNuHu","JVLA",80168,0,60,"rap","artist"
"2x8KDZdSONA3872CnhaAlX","Styles P",638822,0,62,"rap","artist"
"1nz1nHrmEwE28EGz4Z2fKi","Sgribaz",4087,0,33,"rap","artist"
"4tMm1dU6Gn04VAZ9ClHcIZ","Jacquees",2343228,0,71,"rap","artist"
"6HCBnyTBSLdb3TFn2ayulY","Leto",699042,0,68,"rap","artist"
"1akll7SRGZblDrbCF5eqYW","Moro",275397,0,50,"rap","artist"
"1XLWox9w1Yvbodui0SRhUQ","StaySolidRocky",167167,0,61,"rap","artist"
"0NIIxcxNHmOoyBx03SfTCD","Tinashe",2522944,0,70,"rap","artist"
"3977Z9BZCFbJQYwdIdVwgc","Tagne",584908,0,57,"rap","artist"
"5S1ajwH3erCE1RDfGiAESd","yuks",871,1,33,"rap","artist"
"3HiuzBlSW7pGDXlSFMhO2g","Young Dolph",2350979,0,76,"rap","artist"
"4qBgvVog0wzW75IQ48mU7v","KYLE",1027681,0,66,"rap","artist"
"49qiE8dj4JuNdpYGRPdKbF","Stone Sour",2638685,0,65,"rap","artist"
"4GOxZH5EE1JMHO0z8QiW4t","Dibyo",7364,0,61,"rap","artist"
"3mMogqf2JyBUQZxFZlC79w","Arden Jones",122134,0,64,"rap","artist"
"5cIEoP3WwrAsEZonHD3Rfh","Foja",18791,1,33,"rap","artist"
"4PfKPdq8QEgcerLwGApWIp","EGOVERT",56085,0,60,"rap","artist"
"1pv59RDMxb8WKREVPpLDK9","Lucariello",18029,1,36,"rap","artist"
"2aoFQUeHD1U7pL098lRsDU","Madvillain",504919,0,67,"rap","artist"
"5lHRUCqkQZCIWeX7xG4sYT","Rich Homie Quan",2702607,0,66,"rap","artist"
"6Ha4aES39QiVjR0L2lwuwq","Yo Gotti",4097745,0,68,"rap","artist"
"51MxI9mWmRMPLK9eNlyQ7o","3robi",210946,0,64,"rap","artist"
"1MXZ0hsGic96dWRDKwAwdr","Tyla Yaweh",493466,0,63,"rap","artist"
"0FOWNUFHPnMy0vOw1siGqi","Belly",232393,0,63,"rap","artist"
"1ybINI1qPiFbwDXamRtwxD","Smino",749281,0,71,"rap","artist"
"4cJKDGSv4Dz9QycXYmo565","glaive",218287,0,65,"rap","artist"
"2qoQgPAilErOKCwE2Y8wOG","GloRilla",165982,0,70,"rap","artist"
"6ywXRaHY7m2DJ0dd7CsLAB","Ramz",286163,0,57,"rap","artist"
"1294QqYm1VuxxjRiL9M0h9","UPSAHL",290784,0,65,"rap","artist"
"4AA474G2hRfrHyGrfyDseO","Mozzy",691125,0,67,"rap","artist"
"5ghnxpW47ojtLHHyTLdxdY","Witt Lowry",549533,0,65,"rap","artist"
"0AuW7OCyKfFrsMbtHrYgIV","House Of Pain",551380,0,61,"rap","artist"
"1xr2G8Hlx4QWmT9HaUbmoO","Young Stoner Life",101752,0,66,"rap","artist"
"6U8aUHDeArzovgvZazAK0z","Stokka & Madbuddy",42895,1,34,"rap","artist"
"4pr7J7wzgObkE3DD3Izi7q","Young Buck",950574,0,61,"rap","artist"
"1gPhS1zisyXr5dHTYZyiMe","Kevin Gates",5584699,0,75,"rap","artist"
"5DyJ1PzYEPstcP8m0q8bZp","surrenderdorothy",74864,0,64,"rap","artist"
"5owshUGXR3vxuTQqfo28Q8","Sinizter",36592,0,62,"rap","artist"
"0IEzMvarfVycBJAXjjEZOL","La Pantera",27113,0,64,"rap","artist"
"6aiFCgyKNwF9Rv5TOxnE8E","IDK",415495,0,62,"rap","artist"
"5FF8xJSW4qUVU8bk79KYLT","lilbubblegum",234489,0,64,"rap","artist"
"3kBOtwy37e9fzJ3LFSnpbQ","LIL DUSTY G",72531,0,63,"rap","artist"
"6DVipHzYsPlIoA0DW8Gmns","Royce Da 5'9""",733208,0,61,"rap","artist"
"3ppQEG71r7jVpI8RudzycF","OHGEESY",184900,0,66,"rap","artist"
"63GIj2yhFvX1Bzphb9JgVb","Fenix Flexin",79654,0,66,"rap","artist"
"5tQMB0cuNXdCtzovGt55uD","LUCKI",353334,0,74,"rap","artist"
"1FX1BFU0DbHRYgKP83pA0d","JELEEL!",123616,0,62,"rap","artist"
"1rHOtdmGNr5vcYNw5v7QGC","Kenny Beats",149997,0,66,"rap","artist"
"7BPQzcw927WoBtakErDh6d","Kochetkovv",16759,0,62,"rap","artist"
"3gGUMEwIX6XodWsYEvKSal","YBN Nahmir",2939551,0,66,"rap","artist"
"5G9kmDLg3OeUyj8KVBLzbu","mike.",540012,0,69,"rap","artist"
"2ptKt4yP4mYRZmvi09JYyi","Timal",1029011,0,64,"rap","artist"
"5P3mgWx3KvnURMhlVm5pMS","Youv Dee",202352,0,50,"rap","artist"
"2urobxol2zYHXOUJXDh8n4","Shady Moon",90276,0,65,"rap","artist"
"4pADjHPWyrlAF0FA7joK2H","Jay Sean",1654986,0,67,"rap","artist"
"0EeQBlQJFiAfJeVN2vT9s0","Nipsey Hussle",3025130,0,68,"rap","artist"
"1wiBLzTI7z9RUwEpNPdFT6","Mase",711154,0,66,"rap","artist"
"4sb7rZNN93BSS6Gqgepo4v","Too $hort",1352095,0,67,"rap","artist"
"6xTk3EK5T9UzudENVvu9YB","Rancid",777390,0,60,"rap","artist"
"1zDnARSHiWiOGH7QmiHORQ","65Goonz",63222,0,54,"rap","artist"
"2z2TRvloJt4EfUNQp9rHAi","Alonzo",1704729,0,67,"rap","artist"
"7KFzz2W8u1HdZhX2XcZCXI","Jack Out",8077,1,33,"rap","artist"
"1R2iRWvuwwokMKGHirNGTD","Serhat Durmus",336233,0,61,"rap","artist"
"2fxu0phr0BCuxaKdSfCv08","Jayred",8517,1,34,"rap","artist"
"2FcgwIGEPmPyItFPscscDO","Vluestar",17782,0,60,"rap","artist"
"5UN0rzL594mWY2RbOtZqIN","Ptazeta",123921,0,64,"rap","artist"
"0bdJZl7TDeiymDYzMJnVh2","Preme",129295,0,61,"rap","artist"
"1PyToLP6F2rzV0ZSR71lgl","Bryan Mg",37661,0,62,"rap","artist"
"0nYqn5H46JHtn3reTfo67I","Steven Moses",32287,0,48,"rap","artist"
"5XenQ7XfcvQdfIbpLEFaKQ","GoldLink",824635,0,67,"rap","artist"
"7MigDh04CCntQbsBvugEmb","Marlon Craft",99930,0,64,"rap","artist"
"6KO6G41BBLTDNYOLefWTMU","P.O.D.",1729080,0,62,"rap","artist"
"4tYSBptyGeVyZsk8JC4JHZ","Shoreline Mafia",1056834,0,68,"rap","artist"
"7iJrDbKM5fEkGdm5kpjFzS","Sensato",45915,0,53,"rap","artist"
"2IoSLl3tqYMq9DzR0d6NJN","Elams",224144,0,60,"rap","artist"
"0Y4inQK6OespitzD6ijMwb","Freddie Gibbs",1102343,0,69,"rap","artist"
"0rpUnzu4JIoRkKkGvdcm7b","Lil Eazzyy",128442,0,59,"rap","artist"
"01QTIT5P1pFP3QnnFSdsJf","Lupe Fiasco",1824534,0,67,"rap","artist"
"0aH4uMOQMV806IsaRf4nLh","Manali",5120,1,32,"rap","artist"
"0zPILh9oEH0fDagpkHTQQ8","Killstation",497612,0,64,"rap","artist"
"1CbA4z6JauNQnHzOErDQL6","Luci4",145384,0,64,"rap","artist"
"4ZWezIz4lP1tqeBaO9eoie","Le Scimmie (Vale Lambo & Lele Blade & Yung Snapp)",49262,1,32,"rap","artist"
"5F1aAS1duwlzExnPs3l2Xe","Pooh Shiesty",1073299,0,72,"rap","artist"
"2GHclqNVjqGuiE5mA7BEoc","Common",856893,0,63,"rap","artist"
"4nXOZlYoAD67hF9aUEncMY","Pouya",990464,0,71,"rap","artist"
"0bmKJDoc5Nu9by7Us2WRGo","Fares",2346,0,32,"rap","artist"
"2K2213LQPCdQMJdpw1k65R","Joe Scacchi",9205,1,33,"rap","artist"
"3tLYpanVDomWAZqF82NPds","Vigiland",267611,0,60,"rap","artist"
"6f4XkbvYlXMH0QgVRzW0sM","Waka Flocka Flame",2566613,0,67,"rap","artist"
"6vdMPayKk8YJxxeNP5oMCb","Chamillionaire",790128,0,59,"rap","artist"
"6X8WdFjrNhXATMDSs26aCc","Curren$y",993554,0,66,"rap","artist"
"30fiiwr2EeZp1tAhzYCmyM","Big L",754101,0,61,"rap","artist"
"6vbY3hOaCAhC7VjucswgdS","Twista",911858,0,67,"rap","artist"
"0jeYkqwckGJoHQhhXwgzk3","Cruz Cafuné",232552,0,68,"rap","artist"
"7LvoDJUNGnOrPdGRzVtOJ9","Young M.A",1347460,0,62,"rap","artist"
"6ns6XAOsw4B0nDUIovAOUO","GZA",463729,0,64,"rap","artist"
"1CO6gl6tx1Ter4PZKKE2NT","Primo",15310,1,33,"rap","artist"
"7cYik4OyfBXYV5Z2TI7p90","Farina",431878,0,60,"rap","artist"
"5b0j3TTNSKCByBq4rHYKvG","Promoting Sounds",128004,0,61,"rap","artist"
"7Hjbimq43OgxaBRpFXic4x","Saba",652264,0,66,"rap","artist"
"74YbW6s8CZdaYLxJU9HeS7","Mister You",1047394,0,62,"rap","artist"
"6NyJIFHAePjHR1pFxwisqz","Kurupt",624565,0,62,"rap","artist"
"3g1lYR9Y4xwS9tNHAS6iIU","Turi",31246,1,33,"rap","artist"
"7tjVFCxJdwT4NdrTmjyjQ6","Muni Long",211457,0,65,"rap","artist"
"47w0vB0JYtXTSkd0Hu13GV","fr4me Archive",13047,0,57,"rap","artist"
"1iNqsUDUraNWrj00bqssQG","Dreamville",484352,0,69,"rap","artist"
"2Nsm5iGxbJxHoGZwrsOurY","Raige",76656,1,33,"rap","artist"
"1fsCfvdiomqjKJFR6xI8e4","Cold Hart",108055,0,58,"rap","artist"
"6JKLzRBKTJYf1Wko3cNr7P","Enzo Benz",1763,1,32,"rap","artist"
"0eQhM2KCPj2YtYQVJ3Vw1r","Kaos",28692,1,33,"rap","artist"
"4cgw3nEf6uOQ2NqHwSXErR","Balti",623200,0,56,"rap","artist"
"760kxYHN5QTrD1DehiimjB","OmenXIII",260443,0,61,"rap","artist"
"3u6lPufHw4Oww6D88rv6sB","Penelope Scott",851775,0,66,"rap","artist"
"139jT21pngPk9iHp4dlno3","Frank Siciliano",16278,1,32,"rap","artist"
"7FGjkq9WfrRmBFL64ST0p9","KillBunk",58491,0,61,"rap","artist"
"1E4r4z7ivGUcSAnCbINJ9v","Drowning Pool",1746226,0,63,"rap","artist"
"7FngGIEGgN3Iwauw1MvO4P","nothing,nowhere.",390346,0,61,"rap","artist"
"1Z8ODXyhEBi3WynYw0Rya6","De La Soul",816459,0,60,"rap","artist"
"5icKdCmMhNMYoAzVBAWt39","Dax",916302,0,68,"rap","artist"
"4EQm1Yei95BGvJVpMGrNIf","Marsica",17425,1,32,"rap","artist"
"5tLx2xpkiHdzvX9CIymCfR","Ro Ransom",35604,0,55,"rap","artist"
"0YWxKQj2Go9CGHCp77UOyy","Fabolous",2469138,0,68,"rap","artist"
"3PyWEKLWI0vHPmoNrIX0QE","Rakim",771172,0,60,"rap","artist"
"1MOetFIO4hBem9p9FVP9Jo","Khantrast",92259,0,63,"rap","artist"
"4XDi67ZENZcbfKnvMnTYsI","Jay Park",1869123,0,68,"rap","artist"
"2hPgGN4uhvXAxiXQBIXOmE","KIDS SEE GHOSTS",906309,0,62,"rap","artist"
"6Uh8uJyN9g7oFjDK16nJgb","Juelz Santana",761587,0,65,"rap","artist"
"5VUUgGokjuoDnst6gNRZO5","Venz",8126,1,32,"rap","artist"
"3ApUX1o6oSz321MMECyIYd","Quinn XCII",729533,0,69,"rap","artist"
"4OfbG8mT7rOznJ4UDbejLO","Nick Sick",10422,1,31,"rap","artist"
"2HUwZ0kumzCSlhFcjFZfpp","Flipp Dinero",1177573,0,62,"rap","artist"
"1bPxKZtCdjB1aj1csBJpdS","Lil Reese",349614,0,60,"rap","artist"
"6oUVQSkgFOPuv5g2hRCONc","Jaah SLT",30702,0,58,"rap","artist"
"1vaQ6v3pOFxAIrFoPrAcom","Ari Lennox",612994,0,67,"rap","artist"
"15GGbJKqC6w0VYyAJtjej6","Fatman Scoop",42146,0,61,"rap","artist"
"4DFhHyjvGYa9wxdHUjtDkc","A Perfect Circle",1642657,0,63,"rap","artist"
"5hREZP0zTQbTLkZ2M8RS4v","Djadja & Dinaz",2140672,0,71,"rap","artist"
"31HjiqargV4NAw4GZqUale","Ace Hood",1766083,0,62,"rap","artist"
